game_id,home_team_id,away_team_id,home_team_goals,away_team_goals,home_team_yellow_cards,away_team_yellow_cards,home_team_corners,away_team_corners,home_team_shots_on_goal,away_team_shots_on_goal,home_team_fouls,away_team_fouls,book_goals_w1,book_goals_x,book_goals_w2,book_goals_x1,book_goals_x2,book_goals_h1_0,book_goals_h2_0,book_goals_over_two,book_goals_under_two,book_goals_over_two_and_five,book_goals_under_two_and_five,book_goals_over_three,book_goals_under_three,book_goals_over_three_and_five,book_goals_under_three_and_five,book_goals_over_four,book_goals_under_four,book_goals_under_three
1,5,7,2,0,4,4,4,8,3,4,13,17,2.5,3.5,2.9600000381469727,1.4583333730697632,1.603715181350708,1.807702660560608,2.140320062637329,1.2999999523162842,3.680000066757202,1.6399999856948853,2.200000047683716,2.109999895095825,1.7599999904632568,2.619999885559082,1.440000057220459,4.199999809265137,1.2300000190734863,1.7599999904632568
2,2,4,2,1,2,7,4,4,5,4,18,17,1.7699999809265137,4.139999866485596,4.539999961853027,1.239898443222046,2.165391683578491,1.3620704412460327,3.4936723709106445,1.2899999618530273,3.740000009536743,1.6399999856948853,2.200000047683716,2.0999999046325684,1.7699999809265137,2.5,1.5,4.039999961853027,1.2400000095367432,1.7699999809265137
3,6,8,0,2,3,1,3,6,3,6,15,16,2.450000047683716,3.5999999046325684,2.9600000381469727,1.4578512907028198,1.6243902444839478,1.7911486625671387,2.1640000343322754,1.309999942779541,3.5999999046325684,1.659999966621399,2.140000104904175,2.1700000762939453,1.7200000286102295,2.75,1.399999976158142,4.300000190734863,1.2200000286102295,1.7200000286102295
5,9,11,0,1,2,4,6,3,4,2,14,17,2.049999952316284,3.9600000381469727,3.5399999618530273,1.3507487773895264,1.8691200017929077,1.5475140810012817,2.672292709350586,1.2699999809265137,3.940000057220459,1.6399999856948853,2.200000047683716,2.0199999809265137,1.8300000429153442,2.5,1.5,3.9600000381469727,1.25,1.8300000429153442
6,10,12,1,4,2,4,9,2,4,9,16,23,2.180000066757202,3.5799999237060547,3.5,1.3549305200576782,1.7697739601135254,1.590399980545044,2.5533945560455322,1.3200000524520874,3.5199999809265137,1.7000000476837158,2.0999999046325684,2.2100000381469727,1.7000000476837158,2.75,1.399999976158142,4.400000095367432,1.2100000381469727,1.7000000476837158
7,14,16,1,1,2,3,5,6,10,2,15,23,1.7999999523162842,3.880000114440918,4.760000228881836,1.2295774221420288,2.1375927925109863,1.3505882024765015,3.5715558528900146,1.2899999618530273,3.799999952316284,1.659999966621399,2.140000104904175,2.0999999046325684,1.7699999809265137,2.619999885559082,1.440000057220459,4.039999961853027,1.2400000095367432,1.7699999809265137
8,13,15,4,0,3,0,1,8,7,6,17,13,1.850000023841858,3.740000009536743,4.639999866485596,1.237746000289917,2.0708353519439697,1.3707327842712402,3.43794584274292,1.559999942779541,2.5,2.069999933242798,1.7200000286102295,3.1500000953674316,1.3799999952316284,3.75,1.25,7,1.100000023841858,1.3799999952316284
9,3,5,2,0,4,2,8,4,6,4,16,13,1.7400000095367432,4.039999961853027,4.820000171661377,1.2161937952041626,2.1978330612182617,1.3337758779525757,3.6947126388549805,1.340000033378601,3.380000114440918,1.7000000476837158,2.0999999046325684,2.259999990463257,1.6699999570846558,2.619999885559082,1.440000057220459,4.599999904632568,1.2000000476837158,1.6699999570846558
10,7,1,1,1,2,4,6,4,2,4,17,14,3.240000009536743,3.440000057220459,2.3499999046325684,1.6685030460357666,1.3962002992630005,2.331149101257324,1.6908024549484253,1.5,2.6700000762939453,2,1.7999999523162842,2.859999895095825,1.4500000476837158,3.390000104904175,1.2999999523162842,6.300000190734863,1.1200000047683716,1.4500000476837158
11,4,6,4,1,2,3,6,3,8,4,18,10,1.7799999713897705,3.8399999141693115,4.960000038146973,1.2162277698516846,2.1643636226654053,1.3316935300827026,3.7107865810394287,1.4900000095367432,2.700000047683716,1.9500000476837158,1.850000023841858,2.859999895095825,1.4500000476837158,3.390000104904175,1.2999999523162842,6.400000095367432,1.1200000047683716,1.4500000476837158
12,8,2,1,2,3,3,4,5,5,4,12,14,3.8399999141693115,3.4600000381469727,2.0399999618530273,1.8200547695159912,1.2833454608917236,2.8247058391571045,1.5006250143051147,1.4900000095367432,2.6600000858306885,2,1.7999999523162842,2.799999952316284,1.4500000476837158,3.390000104904175,1.2999999523162842,6.099999904632568,1.1200000047683716,1.4500000476837158
13,12,14,1,1,4,4,3,4,3,7,19,9,2.359999895095825,3.5799999237060547,3.130000114440918,1.4223568439483643,1.6699552536010742,1.7189136743545532,2.2797458171844482,1.4299999475479126,2.9200000762939453,1.850000023841858,1.9500000476837158,2.5799999237060547,1.5299999713897705,3.25,1.3300000429153442,5.5,1.149999976158142,1.5299999713897705
14,16,10,0,1,,,,,,,,,2.569999933242798,3.2200000286102295,3.0899999141693115,1.4292572736740112,1.5768303871154785,1.7950809001922607,2.15828800201416,1.5299999713897705,2.5799999237060547,2.0399999618530273,1.75,3,1.409999966621399,3.390000104904175,1.2999999523162842,6.699999809265137,1.100000023841858,1.409999966621399
15,11,13,3,1,0,1,4,6,3,4,10,8,2.8399999141693115,3.440000057220459,2.630000114440918,1.555668830871582,1.4904778003692627,2.0382509231567383,1.8875353336334229,1.5,2.6700000762939453,1.9500000476837158,1.850000023841858,2.859999895095825,1.4500000476837158,3.25,1.3300000429153442,6.349999904632568,1.1200000047683716,1.4500000476837158
