game_id,home_team_id,away_team_id,home_team_goals,away_team_goals,home_team_yellow_cards,away_team_yellow_cards,home_team_corners,away_team_corners,home_team_shots_on_goal,away_team_shots_on_goal,home_team_fouls,away_team_fouls,book_goals_w1,book_goals_x,book_goals_w2,book_goals_x1,book_goals_x2,book_goals_h1_0,book_goals_h2_0,book_goals_over_two,book_goals_under_two,book_goals_over_two_and_five,book_goals_under_two_and_five,book_goals_over_three,book_goals_under_three,book_goals_over_three_and_five,book_goals_under_three_and_five,book_goals_over_four,book_goals_under_four,book_goals_under_three
1,6,9,2,0,2,4,7,6,6,0,,,2.4700000286102295,3.5,3,1.4480737447738647,1.615384578704834,1.7868666648864746,2.170283317565918,1.399999976158142,3,1.850000023841858,1.9500000476837158,2.4600000381469727,1.559999942779541,3.25,1.3300000429153442,4.349999904632568,1.190000057220459,1.559999942779541
2,9,6,2,1,0,1,6,4,3,1,,,2.1500000953674316,3.430000066757202,3.5999999046325684,1.3215950727462769,1.7564722299575806,1.5652778148651123,2.6209301948547363,1.4700000286102295,2.7300000190734863,1.850000023841858,1.9500000476837158,2.630000114440918,1.5,3.25,1.3300000429153442,4.699999809265137,1.1699999570846558,1.5
5,3,2,2,1,1,1,6,3,9,5,,,1.3600000143051147,5.199999809265137,10.5,1.078048825263977,3.4777069091796875,1.106933355331421,8.546175956726074,1.25,4.050000190734863,1.600000023841858,2.299999952316284,1.9299999475479126,1.8899999856948853,2.5,1.5,3.200000047683716,1.3200000524520874,1.8899999856948853
6,1,5,1,0,2,3,11,1,9,2,,,1.2300000190734863,7,14.5,1.0461724996566772,4.720930099487305,1.0631310939788818,12.532845497131348,1.149999976158142,5.599999904632568,1.399999976158142,2.880000114440918,1.590000033378601,2.390000104904175,1.909999966621399,1.7999999523162842,2.4600000381469727,1.5099999904632568,2.390000104904175
7,4,6,2,0,2,2,5,9,8,4,,,1.7400000095367432,3.950000047683716,5.099999904632568,1.2079086303710938,2.2259669303894043,1.3143529891967773,3.8524136543273926,1.3899999856948853,3.049999952316284,1.7999999523162842,2,2.4100000858306885,1.5800000429153442,3,1.3600000143051147,4.099999904632568,1.2100000381469727,1.5800000429153442
8,9,8,2,1,1,3,6,4,6,2,,,2.7899999618530273,3.5,2.619999885559082,1.552464246749878,1.4983659982681274,2.023587703704834,1.9002866744995117,1.3700000047683716,3.1500000953674316,1.7999999523162842,2,2.309999942779541,1.6299999952316284,3,1.3600000143051147,3.950000047683716,1.2200000286102295,1.6299999952316284
9,6,1,2,3,0,3,9,2,9,4,,,3.700000047683716,3.75,2.049999952316284,1.86241614818573,1.325430989265442,2.7487804889678955,1.5229729413986206,1.340000033378601,3.299999952316284,1.649999976158142,2.200000047683716,2.2100000381469727,1.6799999475479126,2.630000114440918,1.440000057220459,3.799999952316284,1.2400000095367432,1.6799999475479126
10,2,4,2,0,1,2,6,5,4,4,,,1.7100000381469727,4.099999904632568,5.099999904632568,1.2067126035690308,2.2728259563446045,1.3085882663726807,3.9028069972991943,1.2999999523162842,3.5999999046325684,1.6699999570846558,2.1500000953674316,2.0899999141693115,1.7599999904632568,2.630000114440918,1.440000057220459,3.5,1.2699999809265137,1.7599999904632568
11,5,3,2,2,2,0,2,7,5,6,,,7.300000190734863,4.650000095367432,1.4700000286102295,2.840585947036743,1.116911768913269,5.8466668128967285,1.177342414855957,1.2699999809265137,3.8499999046325684,1.5700000524520874,2.3499999046325684,1.9900000095367432,1.840000033378601,2.5,1.5,3.200000047683716,1.3200000524520874,1.840000033378601
14,6,5,5,2,,,7,7,9,5,,,2.119999885559082,3.549999952316284,3.700000047683716,1.3273367881774902,1.8117241859436035,1.541513442993164,2.6903774738311768,1.559999942779541,2.4600000381469727,2,1.7999999523162842,2.9600000381469727,1.409999966621399,3.4000000953674316,1.2999999523162842,5.5,1.1200000047683716,1.409999966621399
15,3,4,1,1,5,3,9,1,6,2,,,1.6399999856948853,4.150000095367432,5.800000190734863,1.175475001335144,2.419095516204834,1.257103443145752,4.4458537101745605,1.3300000429153442,3.3499999046325684,1.7000000476837158,2.0999999046325684,2.180000066757202,1.7000000476837158,2.630000114440918,1.440000057220459,3.700000047683716,1.25,1.7000000476837158
18,1,2,2,3,0,2,9,8,7,6,,,1.9700000286102295,3.700000047683716,4.099999904632568,1.2855379581451416,1.9448717832565308,1.4508780241012573,3.0195937156677246,1.3700000047683716,3.1500000953674316,1.75,2.049999952316284,2.309999942779541,1.6299999952316284,2.75,1.399999976158142,3.950000047683716,1.2200000286102295,1.6299999952316284
19,8,9,2,2,1,2,7,7,6,8,,,2.319999933242798,3.5,3.25,1.3951889276504517,1.685185194015503,1.6795692443847656,2.3528449535369873,1.399999976158142,3,1.899999976158142,1.899999976158142,2.4600000381469727,1.559999942779541,3.25,1.3300000429153442,4.349999904632568,1.190000057220459,1.559999942779541
22,4,5,4,0,1,3,5,2,6,2,,,1.75,3.75,5.400000095367432,1.1931818723678589,2.2131147384643555,1.2975926399230957,4.004000186920166,1.399999976158142,3,1.850000023841858,1.9500000476837158,2.4600000381469727,1.559999942779541,3.25,1.3300000429153442,4.349999904632568,1.190000057220459,1.559999942779541
25,3,1,3,1,2,3,5,7,6,7,,,2.2200000286102295,3.5999999046325684,3.4000000953674316,1.3731958866119385,1.7485713958740234,1.619882345199585,2.480901002883911,1.3300000429153442,3.3499999046325684,1.7000000476837158,2.0999999046325684,2.180000066757202,1.7000000476837158,2.75,1.399999976158142,3.700000047683716,1.25,1.7000000476837158
